valid/r2_observ,valid/r2_observ/early,valid/r2_observ/middle,valid/r2_observ/late,valid/r2_latent,valid/r2_latent/early,valid/r2_latent/middle,valid/r2_latent/late,valid/num_points,valid/loss,epoch,step,train/r2_observ,train/r2_observ/early,train/r2_observ/middle,train/r2_observ/late,train/r2_latent,train/r2_latent/early,train/r2_latent/middle,train/r2_latent/late,train/num_points,train/loss
-0.09645906090736389,-0.09206923097372055,-0.06916258484125137,-0.13234353065490723,0.21551351249217987,0.4545253813266754,0.2584342956542969,0.6698870062828064,20.0,2.1657979488372803,0,1,,,,,,,,,,
-0.19694624841213226,-0.0015684247482568026,-0.14025485515594482,-0.4844056963920593,0.21042141318321228,0.4507712721824646,0.3925971984863281,0.7131063342094421,20.0,2.095531463623047,1,3,,,,,,,,,,
-0.3626610338687897,0.02965124323964119,-0.24533672630786896,-0.955096423625946,0.240982323884964,0.4693376421928406,0.39663684368133545,0.6590522527694702,20.0,2.0556416511535645,2,5,,,,,,,,,,
-0.0846170112490654,0.05889652296900749,-0.06964438408613205,-0.2645065188407898,0.24364838004112244,0.48994913697242737,0.3536717891693115,0.5885623097419739,20.0,2.0050973892211914,3,7,,,,,,,,,,
-0.028874218463897705,0.06904879212379456,-0.02746673859655857,-0.1395355463027954,0.26269441843032837,0.5151349902153015,0.31641077995300293,0.5216848850250244,20.0,1.9789212942123413,4,9,,,,,,,,,,
-0.02869381383061409,0.10839040577411652,-0.02081025205552578,-0.19054846465587616,0.2780347168445587,0.5572232007980347,0.3233061134815216,0.4930959641933441,20.0,1.9393861293792725,5,11,,,,,,,,,,
-0.12002022564411163,0.1380852907896042,-0.061540793627500534,-0.48173242807388306,0.3445521295070648,0.6443740725517273,0.3860799968242645,0.4773366451263428,20.0,1.91033136844635,6,13,,,,,,,,,,
-0.1438494473695755,0.15986914932727814,-0.05462639778852463,-0.5939410328865051,0.43533825874328613,0.7123507857322693,0.49274834990501404,0.5955601930618286,20.0,1.8826614618301392,7,15,,,,,,,,,,
-0.10109839588403702,0.17527051270008087,-0.03393120691180229,-0.492731511592865,0.44926127791404724,0.7024178504943848,0.5183373689651489,0.6135292053222656,20.0,1.8651775121688843,8,17,,,,,,,,,,
,,,,,,,,,,9,19,-0.1166999340057373,0.15511582791805267,-0.07809173315763474,-0.45505282282829285,0.4104852080345154,0.6205357909202576,0.45428264141082764,0.5185040831565857,20.0,1.9131888151168823
-0.12060077488422394,0.1947745382785797,-0.06081158667802811,-0.5473663806915283,0.43010443449020386,0.6660662889480591,0.47466182708740234,0.6038048267364502,20.0,1.84720778465271,9,19,,,,,,,,,,
-0.17874136567115784,0.20756593346595764,-0.10781985521316528,-0.6988317966461182,0.42277902364730835,0.6455421447753906,0.44716382026672363,0.6017858386039734,20.0,1.8350181579589844,10,21,,,,,,,,,,
-0.19353488087654114,0.21454587578773499,-0.10330796241760254,-0.7596220374107361,0.4234025478363037,0.6451252698898315,0.4510487914085388,0.6023775935173035,20.0,1.8238685131072998,11,23,,,,,,,,,,
-0.18981525301933289,0.22019819915294647,-0.08865749090909958,-0.7700920104980469,0.4333820939064026,0.6617988348007202,0.4653514325618744,0.6136642098426819,20.0,1.8164494037628174,12,25,,,,,,,,,,
-0.2506483793258667,0.22813622653484344,-0.12342431396245956,-0.938843846321106,0.4317210614681244,0.6609455943107605,0.45075511932373047,0.6270256638526917,20.0,1.808619737625122,13,27,,,,,,,,,,
-0.26858001947402954,0.23033905029296875,-0.13875241577625275,-0.9817467927932739,0.41151413321495056,0.6256874799728394,0.4296022355556488,0.6264045834541321,20.0,1.8041601181030273,14,29,,,,,,,,,,
-0.22922253608703613,0.23342370986938477,-0.11497867107391357,-0.8825730085372925,0.401618093252182,0.607559084892273,0.4263339042663574,0.6205753087997437,20.0,1.7978137731552124,15,31,,,,,,,,,,
-0.20559847354888916,0.23541434109210968,-0.09313815832138062,-0.8328154683113098,0.4057352542877197,0.6159452199935913,0.4347302317619324,0.6227511167526245,20.0,1.7931712865829468,16,33,,,,,,,,,,
-0.28144049644470215,0.23800501227378845,-0.12829051911830902,-1.045620322227478,0.4041522443294525,0.6112784147262573,0.4529009759426117,0.6230351328849792,20.0,1.7885280847549438,17,35,,,,,,,,,,
-0.27560168504714966,0.24596969783306122,-0.12779031693935394,-1.0361435413360596,0.4052467346191406,0.6016628742218018,0.47793325781822205,0.6265833377838135,20.0,1.7827119827270508,18,37,,,,,,,,,,
,,,,,,,,,,19,39,-0.30657243728637695,0.2101128101348877,-0.21011261641979218,-1.034247875213623,0.372363805770874,0.5385211706161499,0.4191759526729584,0.558445930480957,20.0,1.8641890287399292
-0.1910267323255539,0.2516370713710785,-0.08214183896780014,-0.8162583112716675,0.4010913372039795,0.5960913896560669,0.4926273822784424,0.6282117366790771,20.0,1.7805200815200806,19,39,,,,,,,,,,
-0.23387987911701202,0.2538023889064789,-0.10207396745681763,-0.9380717277526855,0.40532588958740234,0.6084064245223999,0.49828529357910156,0.6294904947280884,20.0,1.7761142253875732,20,41,,,,,,,,,,
-0.2763627767562866,0.2559126317501068,-0.12579789757728577,-1.0546551942825317,0.4086487293243408,0.6090435981750488,0.5120024681091309,0.6239555478096008,20.0,1.772418737411499,21,43,,,,,,,,,,
-0.2118777334690094,0.26064369082450867,-0.10119650512933731,-0.8753331899642944,0.4008793234825134,0.5932974815368652,0.5122532844543457,0.6071880459785461,20.0,1.77120041847229,22,45,,,,,,,,,,
