valid/r2_observ,valid/r2_observ/early,valid/r2_observ/middle,valid/r2_observ/late,valid/r2_latent,valid/r2_latent/early,valid/r2_latent/middle,valid/r2_latent/late,valid/num_points,valid/loss,epoch,step,train/r2_observ,train/r2_observ/early,train/r2_observ/middle,train/r2_observ/late,train/r2_latent,train/r2_latent/early,train/r2_latent/middle,train/r2_latent/late,train/num_points,train/loss
-0.24997572600841522,-0.18991002440452576,-0.2386639565229416,-0.32927650213241577,0.024004977196455002,0.07132965326309204,0.0634491890668869,0.07040362060070038,70.0,2.4722096920013428,0,1,,,,,,,,,,
-0.1458493322134018,-0.1522352248430252,-0.14551536738872528,-0.1409865766763687,0.09891031682491302,0.11133699119091034,0.15845482051372528,0.23389169573783875,70.0,2.279661178588867,1,3,,,,,,,,,,
-0.1036284938454628,-0.11420558393001556,-0.1019320860505104,-0.09566529840230942,0.12464523315429688,0.14847972989082336,0.20798835158348083,0.3090985417366028,70.0,2.1949965953826904,2,5,,,,,,,,,,
-0.07905014604330063,-0.08232483267784119,-0.07850361615419388,-0.0774904415011406,0.1374206840991974,0.16392064094543457,0.28125354647636414,0.4111819267272949,70.0,2.1592230796813965,3,7,,,,,,,,,,
-0.06647489219903946,-0.06550029665231705,-0.06644323468208313,-0.06878460943698883,0.18213574588298798,0.1965859830379486,0.3949928283691406,0.5507766604423523,70.0,2.145632266998291,4,9,,,,,,,,,,
-0.05762304738163948,-0.053508929908275604,-0.05860520154237747,-0.06209306791424751,0.24303507804870605,0.2689010202884674,0.49548453092575073,0.6497072577476501,70.0,2.13816237449646,5,11,,,,,,,,,,
-0.04541138559579849,-0.03738344833254814,-0.0482390820980072,-0.05202590674161911,0.3377108573913574,0.3615565299987793,0.5735970735549927,0.7302772402763367,70.0,2.127087354660034,6,13,,,,,,,,,,
-0.0319773368537426,-0.02015933394432068,-0.03654610738158226,-0.04072810336947441,0.4220280647277832,0.44299250841140747,0.6116269826889038,0.7581537961959839,70.0,2.1141979694366455,7,15,,,,,,,,,,
-0.019968796521425247,-0.005191630218178034,-0.025881057605147362,-0.030391454696655273,0.4850752353668213,0.5087647438049316,0.6378002762794495,0.766558825969696,70.0,2.101682186126709,8,17,,,,,,,,,,
,,,,,,,,,,9,19,-0.016928911209106445,-0.006709802430123091,-0.023560767993330956,-0.02159564010798931,0.4638068675994873,0.4869011342525482,0.5208288431167603,0.642664909362793,70.0,2.12917160987854
-0.00951128639280796,0.007235759403556585,-0.016156716272234917,-0.021205617114901543,0.5506223440170288,0.569978654384613,0.6715720891952515,0.7855525016784668,70.0,2.0896010398864746,9,19,,,,,,,,,,
-0.0001636207161936909,0.017965590581297874,-0.0071728648617863655,-0.01289624534547329,0.6250724792480469,0.6325278878211975,0.7056124210357666,0.8033954501152039,70.0,2.077789306640625,10,21,,,,,,,,,,
0.008448362350463867,0.02727407217025757,0.0012658179039135575,-0.004821759648621082,0.6974687576293945,0.6929091215133667,0.7365506887435913,0.819527804851532,70.0,2.066788673400879,11,23,,,,,,,,,,
0.016927963122725487,0.035801567137241364,0.009804094210267067,0.003523659659549594,0.7519461512565613,0.742285430431366,0.7633403539657593,0.8337944746017456,70.0,2.057121992111206,12,25,,,,,,,,,,
0.027102220803499222,0.04525800421833992,0.02030003070831299,0.01407167874276638,0.7864704132080078,0.7764630317687988,0.7869604825973511,0.8455742597579956,70.0,2.047694206237793,13,27,,,,,,,,,,
0.040225088596343994,0.05628868192434311,0.033661048859357834,0.029173273593187332,0.8068948984146118,0.7954396605491638,0.8051824569702148,0.8556524515151978,70.0,2.0368666648864746,14,29,,,,,,,,,,
0.05364099144935608,0.06707296520471573,0.04690258577466011,0.04565243050456047,0.8175729513168335,0.8029340505599976,0.8156730532646179,0.8626323938369751,70.0,2.0254454612731934,15,31,,,,,,,,,,
0.06525782495737076,0.07747618108987808,0.05811462551355362,0.05905456095933914,0.8218029141426086,0.80535888671875,0.8199965357780457,0.8646636009216309,70.0,2.014364719390869,16,33,,,,,,,,,,
0.07573790848255157,0.08883751928806305,0.06835275888442993,0.06886601448059082,0.8224398493766785,0.8069661855697632,0.8214930295944214,0.8617452383041382,70.0,2.0036098957061768,17,35,,,,,,,,,,
0.08548400551080704,0.10026764869689941,0.07820259034633636,0.07668399065732956,0.8225123286247253,0.8103296160697937,0.8236100077629089,0.8555949926376343,70.0,1.9936681985855103,18,37,,,,,,,,,,
,,,,,,,,,,19,39,0.0839603841304779,0.09185182303190231,0.07769235223531723,0.08181779086589813,0.771965503692627,0.7439477443695068,0.7838780283927917,0.803543210029602,70.0,2.013502836227417
0.09562154859304428,0.11100435256958008,0.08861915022134781,0.08586090803146362,0.8246291875839233,0.816055953502655,0.8283478021621704,0.8501962423324585,70.0,1.9839451313018799,19,39,,,,,,,,,,
0.10636927932500839,0.12107419967651367,0.09961599111557007,0.09704259037971497,0.8292989730834961,0.8244889974594116,0.8353090286254883,0.8471309542655945,70.0,1.973923921585083,20,41,,,,,,,,,,
0.1160045638680458,0.1301003247499466,0.1096724271774292,0.10683965682983398,0.8347581624984741,0.8341554403305054,0.8432521820068359,0.8447407484054565,70.0,1.9645179510116577,21,43,,,,,,,,,,
0.1256173700094223,0.13998274505138397,0.12021295726299286,0.11511586606502533,0.8395675420761108,0.8428513407707214,0.8513466715812683,0.8422015905380249,70.0,1.9557044506072998,22,45,,,,,,,,,,
0.13493633270263672,0.15017051994800568,0.13054729998111725,0.12238440662622452,0.8434804677963257,0.8484355807304382,0.8585327863693237,0.8405434489250183,70.0,1.9476726055145264,23,47,,,,,,,,,,
0.1421654224395752,0.15800973773002625,0.13841472566127777,0.12828035652637482,0.8467876315116882,0.8518635034561157,0.8643307685852051,0.8391210436820984,70.0,1.9408318996429443,24,49,,,,,,,,,,
0.14854224026203156,0.1638410985469818,0.14503319561481476,0.13500460982322693,0.8498765826225281,0.854507327079773,0.8689929842948914,0.8384517431259155,70.0,1.9345073699951172,25,51,,,,,,,,,,
0.15360234677791595,0.1678466796875,0.1502271443605423,0.14105716347694397,0.8524702787399292,0.8562814593315125,0.8732017278671265,0.8384086489677429,70.0,1.928987741470337,26,53,,,,,,,,,,
0.15789933502674103,0.1719469279050827,0.15488794445991516,0.1451689749956131,0.8536108732223511,0.8560430407524109,0.876839816570282,0.838166356086731,70.0,1.923964262008667,27,55,,,,,,,,,,
0.16183410584926605,0.1766667664051056,0.15929143130779266,0.14775466918945312,0.8536035418510437,0.8541923761367798,0.8797405958175659,0.8378738164901733,70.0,1.919500708580017,28,57,,,,,,,,,,
,,,,,,,,,,29,59,0.14994709193706512,0.14948801696300507,0.14808951318264008,0.1516176462173462,0.8045694231987,0.7926573753356934,0.833586573600769,0.8003839254379272,70.0,1.9372690916061401
0.16509422659873962,0.18073628842830658,0.16263024508953094,0.15006355941295624,0.8533841967582703,0.8546605110168457,0.8814400434494019,0.8356245756149292,70.0,1.9156620502471924,29,59,,,,,,,,,,
0.16839836537837982,0.1844179332256317,0.16563951969146729,0.15326178073883057,0.8534039258956909,0.8580778241157532,0.88225257396698,0.8315118551254272,70.0,1.911987543106079,30,61,,,,,,,,,,
0.17134670913219452,0.1880456954240799,0.1684325933456421,0.15561750531196594,0.8535040616989136,0.8618448972702026,0.8830289840698242,0.8273103833198547,70.0,1.9089832305908203,31,63,,,,,,,,,,
0.17427515983581543,0.19196349382400513,0.17139048874378204,0.15743449330329895,0.8540012240409851,0.8647397756576538,0.884089469909668,0.825152575969696,70.0,1.9063199758529663,32,65,,,,,,,,,,
0.1763991415500641,0.1946956217288971,0.17363572120666504,0.15874487161636353,0.855107307434082,0.8671894073486328,0.8856937289237976,0.8247822523117065,70.0,1.9041521549224854,33,67,,,,,,,,,,
0.1784840077161789,0.19680729508399963,0.1757468283176422,0.16074131429195404,0.855549693107605,0.8688253164291382,0.8869436979293823,0.8233832120895386,70.0,1.902096152305603,34,69,,,,,,,,,,
