valid/r2_observ,valid/r2_observ/early,valid/r2_observ/middle,valid/r2_observ/late,valid/r2_latent,valid/r2_latent/early,valid/r2_latent/middle,valid/r2_latent/late,valid/num_points,valid/loss,epoch,step,train/r2_observ,train/r2_observ/early,train/r2_observ/middle,train/r2_observ/late,train/r2_latent,train/r2_latent/early,train/r2_latent/middle,train/r2_latent/late,train/num_points,train/loss
-0.04311716556549072,-0.03228467330336571,-0.06633223593235016,-0.032007377594709396,0.05289832875132561,0.1569703221321106,0.05347258970141411,0.12238571792840958,5.0,0.7663604021072388,0,0,,,,,,,,,,
0.009023643098771572,0.0691838189959526,-0.0649290606379509,0.020681578665971756,0.060360558331012726,0.20355720818042755,0.06059323623776436,0.11301170289516449,5.0,0.5598846673965454,1,1,,,,,,,,,,
-0.19479095935821533,0.07648622244596481,-0.33928772807121277,-0.32685691118240356,0.06789062917232513,0.2527616024017334,0.06554564088582993,0.10102520883083344,5.0,0.43581485748291016,2,2,,,,,,,,,,
-0.827558159828186,-0.0208883173763752,-0.9462592005729675,-1.510536551475525,0.07673260569572449,0.2943219244480133,0.06554430723190308,0.08639342337846756,5.0,0.32948556542396545,3,3,,,,,,,,,,
-1.6792176961898804,-0.15674427151679993,-1.6466079950332642,-3.271693468093872,0.0841967761516571,0.3272686004638672,0.06433400511741638,0.07370243966579437,5.0,0.21005162596702576,4,4,,,,,,,,,,
-3.2317733764648438,-0.3681724965572357,-2.7443861961364746,-6.7587409019470215,0.0889328271150589,0.35330039262771606,0.06612943857908249,0.06646495312452316,5.0,0.12877970933914185,5,5,,,,,,,,,,
-5.475602626800537,-0.6123501658439636,-4.1985602378845215,-11.9684419631958,0.09178648889064789,0.3701099455356598,0.07002304494380951,0.06285569816827774,5.0,0.08680619299411774,6,6,,,,,,,,,,
-7.457636833190918,-0.7490649819374084,-5.306952953338623,-16.74776268005371,0.09218236058950424,0.37638163566589355,0.07285211235284805,0.06124716252088547,5.0,0.06618363410234451,7,7,,,,,,,,,,
-8.647326469421387,-0.7725590467453003,-5.810751438140869,-19.80828857421875,0.09062041342258453,0.3775540888309479,0.07429802417755127,0.06026130169630051,5.0,0.05338427424430847,8,8,,,,,,,,,,
-7.766249656677246,-0.6753963828086853,-5.312443733215332,-17.696216583251953,0.08834312111139297,0.37915658950805664,0.07531704008579254,0.05889511853456497,5.0,0.03829462453722954,9,9,,,,,,,,,,
-6.0651774406433105,-0.5729480981826782,-4.508848190307617,-13.440338134765625,0.08668767660856247,0.38497236371040344,0.07711490243673325,0.057405781000852585,5.0,0.02547476813197136,10,10,,,,,,,,,,
-4.444977760314941,-0.48768311738967896,-3.732469081878662,-9.376004219055176,0.08595698326826096,0.39460766315460205,0.07991611212491989,0.05609393119812012,5.0,0.018621357157826424,11,11,,,,,,,,,,
-3.232311964035034,-0.38755860924720764,-3.0510895252227783,-6.445107936859131,0.0852709487080574,0.40324681997299194,0.08241704851388931,0.054833658039569855,5.0,0.015438179485499859,12,12,,,,,,,,,,
-2.499847888946533,-0.2893916070461273,-2.5649845600128174,-4.781901836395264,0.08420148491859436,0.40782198309898376,0.08321860432624817,0.053650856018066406,5.0,0.0140767153352499,13,13,,,,,,,,,,
-2.094381093978882,-0.23833870887756348,-2.285141706466675,-3.8694164752960205,0.08269849419593811,0.4067143499851227,0.08164948225021362,0.053011976182460785,5.0,0.011502170003950596,14,14,,,,,,,,,,
-1.7508751153945923,-0.21641883254051208,-2.0373501777648926,-3.087057590484619,0.08084084093570709,0.4002150595188141,0.07836379110813141,0.05358066037297249,5.0,0.005439002066850662,15,15,,,,,,,,,,
-1.4778163433074951,-0.21571874618530273,-1.817770004272461,-2.4755237102508545,0.07912121713161469,0.3910100758075714,0.07444657385349274,0.05484412983059883,5.0,-0.0016992862801998854,16,16,,,,,,,,,,
-1.2458969354629517,-0.21342119574546814,-1.5920075178146362,-2.0033700466156006,0.07767491787672043,0.3811178505420685,0.07063724100589752,0.05619017034769058,5.0,-0.007100873626768589,17,17,,,,,,,,,,
-1.0461022853851318,-0.19268906116485596,-1.353886365890503,-1.663610816001892,0.07685282826423645,0.3734971582889557,0.06756599992513657,0.05717698857188225,5.0,-0.01059133093804121,18,18,,,,,,,,,,
,,,,,,,,,,19,19,-0.9734339118003845,-0.22971224784851074,-1.2466531991958618,-1.4749958515167236,0.068903349339962,0.34610119462013245,0.05725865066051483,0.051132891327142715,5.0,-0.08526536822319031
-0.9243658185005188,-0.16453580558300018,-1.1657832860946655,-1.5200484991073608,0.07699747383594513,0.37059175968170166,0.06557121127843857,0.057641588151454926,5.0,-0.012288178317248821,19,19,,,,,,,,,,
-0.8513943552970886,-0.1300584077835083,-1.0325111150741577,-1.4729808568954468,0.07798817753791809,0.37233802676200867,0.06461334228515625,0.05805812403559685,5.0,-0.013876205310225487,20,20,,,,,,,,,,
-0.7684596180915833,-0.08316691964864731,-0.9322414398193359,-1.3661613464355469,0.07945071160793304,0.3773668706417084,0.06441184133291245,0.059280939400196075,5.0,-0.015780730172991753,21,21,,,,,,,,,,
-0.6293097138404846,-0.023994510993361473,-0.827340304851532,-1.0942054986953735,0.08101964741945267,0.3834027051925659,0.06482895463705063,0.06152226775884628,5.0,-0.018015583977103233,22,22,,,,,,,,,,
-0.44738608598709106,0.04140452295541763,-0.6964905858039856,-0.7206356525421143,0.08237487822771072,0.38845691084861755,0.06569083780050278,0.06399651616811752,5.0,-0.019882243126630783,23,23,,,,,,,,,,
-0.32744571566581726,0.07819461077451706,-0.6084602475166321,-0.47003763914108276,0.08303561061620712,0.392372727394104,0.06683928519487381,0.06623087078332901,5.0,-0.02170085348188877,24,24,,,,,,,,,,
-0.2750263214111328,0.08545288443565369,-0.5727283358573914,-0.34810829162597656,0.08234170079231262,0.39445990324020386,0.0675186961889267,0.06777381896972656,5.0,-0.023775050416588783,25,25,,,,,,,,,,
-0.26687508821487427,0.06741482764482498,-0.5770577788352966,-0.29734569787979126,0.08061841130256653,0.3952430784702301,0.067437544465065,0.0691598653793335,5.0,-0.02562953159213066,26,26,,,,,,,,,,
-0.2661319673061371,0.05264212563633919,-0.5801119804382324,-0.27546292543411255,0.07877014577388763,0.39490923285484314,0.06653429567813873,0.07140523195266724,5.0,-0.027195286005735397,27,27,,,,,,,,,,
-0.260237455368042,0.04720568284392357,-0.5700910687446594,-0.260903924703598,0.07763943821191788,0.3941732943058014,0.06539897620677948,0.07478473335504532,5.0,-0.02773434855043888,28,28,,,,,,,,,,
-0.2604338824748993,0.035200368613004684,-0.5698661208152771,-0.24769015610218048,0.07739419490098953,0.39538049697875977,0.06456252187490463,0.07792559266090393,5.0,-0.029203379526734352,29,29,,,,,,,,,,
-0.25938186049461365,0.02503851056098938,-0.5707486271858215,-0.23180265724658966,0.07782164216041565,0.3989560604095459,0.0638713613152504,0.08004243671894073,5.0,-0.03185267746448517,30,30,,,,,,,,,,
-0.2591552436351776,0.01639350689947605,-0.5736073851585388,-0.21876128017902374,0.07848198711872101,0.4036138951778412,0.06312006711959839,0.08143962919712067,5.0,-0.03436582535505295,31,31,,,,,,,,,,
-0.2466011494398117,0.02958739921450615,-0.5615154504776001,-0.20673015713691711,0.07916951924562454,0.40736913681030273,0.062071047723293304,0.08205850422382355,5.0,-0.03553973138332367,32,32,,,,,,,,,,
-0.2718244194984436,-0.00473177433013916,-0.6029433608055115,-0.2048674076795578,0.07931916415691376,0.41099637746810913,0.06072772294282913,0.08135227113962173,5.0,-0.03693348169326782,33,33,,,,,,,,,,
-0.30968940258026123,-0.05838681012392044,-0.6604803204536438,-0.20491380989551544,0.07913882285356522,0.4124184250831604,0.05929087474942207,0.07990210503339767,5.0,-0.038511961698532104,34,34,,,,,,,,,,
-0.34716567397117615,-0.12555311620235443,-0.7069885730743408,-0.20197653770446777,0.07904749363660812,0.41137176752090454,0.058020513504743576,0.07859747111797333,5.0,-0.039879120886325836,35,35,,,,,,,,,,
-0.3189980089664459,-0.1098312959074974,-0.6573192477226257,-0.18599243462085724,0.07977879047393799,0.40636229515075684,0.05705232545733452,0.07807265222072601,5.0,-0.040634870529174805,36,36,,,,,,,,,,
-0.3027880787849426,-0.1136399507522583,-0.6205155253410339,-0.17189255356788635,0.08075494319200516,0.4012238085269928,0.056431420147418976,0.07846976816654205,5.0,-0.04108131676912308,37,37,,,,,,,,,,
-0.3137455880641937,-0.1647891253232956,-0.6123871207237244,-0.16021756827831268,0.08212921023368835,0.39742571115493774,0.05589263513684273,0.0793190747499466,5.0,-0.04235798865556717,38,38,,,,,,,,,,
,,,,,,,,,,39,39,-0.33793509006500244,-0.1601882427930832,-0.69552081823349,-0.13986842334270477,0.07327090203762054,0.3692872226238251,0.04184773191809654,0.06061481684446335,5.0,-0.11894658207893372
-0.3233303129673004,-0.21550612151622772,-0.6009058356285095,-0.14832822978496552,0.08371905237436295,0.3935309648513794,0.05524550750851631,0.08063007891178131,5.0,-0.04334914684295654,39,39,,,,,,,,,,
-0.28076615929603577,-0.16428565979003906,-0.5411154627799988,-0.13316985964775085,0.08526971936225891,0.38690102100372314,0.05440010875463486,0.08330798894166946,5.0,-0.044061098247766495,40,40,,,,,,,,,,
-0.21963629126548767,-0.07620608061552048,-0.4623933732509613,-0.11965969949960709,0.0858682319521904,0.3783777058124542,0.05366767570376396,0.08628904074430466,5.0,-0.04429658129811287,41,41,,,,,,,,,,
-0.18916550278663635,-0.02833295427262783,-0.425870805978775,-0.11413554102182388,0.08471158891916275,0.36944594979286194,0.0530998595058918,0.0877264216542244,5.0,-0.04536807909607887,42,42,,,,,,,,,,
-0.17662392556667328,-0.003730136202648282,-0.41286835074424744,-0.11467646062374115,0.0825519934296608,0.36116451025009155,0.05284012481570244,0.08812792599201202,5.0,-0.046658556908369064,43,43,,,,,,,,,,
-0.16079549491405487,0.03939388319849968,-0.4020136892795563,-0.12222572416067123,0.07949283719062805,0.35238510370254517,0.05271882936358452,0.08807142078876495,5.0,-0.04703056067228317,44,44,,,,,,,,,,
-0.1602342426776886,0.052611272782087326,-0.39991235733032227,-0.13675788044929504,0.07665039598941803,0.34482619166374207,0.05251280590891838,0.08758355677127838,5.0,-0.04755657911300659,45,45,,,,,,,,,,
-0.14392422139644623,0.0987153947353363,-0.37984761595726013,-0.15643683075904846,0.07342325896024704,0.3368123471736908,0.05266707390546799,0.08748471736907959,5.0,-0.04839609935879707,46,46,,,,,,,,,,
-0.13201677799224854,0.1411900818347931,-0.36952146887779236,-0.17554251849651337,0.07002600282430649,0.329029381275177,0.0534108504652977,0.08765092492103577,5.0,-0.04896768555045128,47,47,,,,,,,,,,
-0.13203755021095276,0.16100530326366425,-0.37459659576416016,-0.19133667647838593,0.06688511371612549,0.3224852681159973,0.054558176547288895,0.08776611089706421,5.0,-0.05006448179483414,48,48,,,,,,,,,,
