valid/r2_observ,valid/r2_observ/early,valid/r2_observ/middle,valid/r2_observ/late,valid/r2_latent,valid/r2_latent/early,valid/r2_latent/middle,valid/r2_latent/late,valid/loss,epoch,step,train/r2_observ,train/r2_observ/early,train/r2_observ/middle,train/r2_observ/late,train/r2_latent,train/r2_latent/early,train/r2_latent/middle,train/r2_latent/late,train/loss
-0.15491123497486115,-0.15681259334087372,-0.1541891098022461,-0.156303271651268,0.0038297176361083984,0.010973751544952393,-10.0,-1.508806824684143,2.383171796798706,0,1,,,,,,,,,
-0.15348348021507263,-0.15536215901374817,-0.15283912420272827,-0.15479670464992523,0.006109833717346191,0.017283856868743896,-1.2905597686767578,-10.0,2.380380153656006,1,3,,,,,,,,,
-0.1521162986755371,-0.1540374755859375,-0.15150873363018036,-0.15331414341926575,0.007410258054733276,0.020898908376693726,0.35941118001937866,-10.0,2.3776798248291016,2,5,,,,,,,,,
-0.15077808499336243,-0.15275141596794128,-0.1501992642879486,-0.15185627341270447,0.008425295352935791,0.02377772331237793,0.1940901279449463,-10.0,2.3750271797180176,3,7,,,,,,,,,
-0.14946816861629486,-0.15150147676467896,-0.14891214668750763,-0.15042342245578766,0.009579747915267944,0.02707916498184204,-0.07746094465255737,-10.0,2.372420072555542,4,9,,,,,,,,,
-0.1481841504573822,-0.15028448402881622,-0.14764676988124847,-0.1490156352519989,0.01064687967300415,0.030104249715805054,-0.611059308052063,-10.0,2.369866371154785,5,11,,,,,,,,,
-0.1469164490699768,-0.1490757167339325,-0.1464032083749771,-0.1476329267024994,0.011227518320083618,0.031707823276519775,-10.0,-8.012855529785156,2.3673548698425293,6,13,,,,,,,,,
-0.14566969871520996,-0.1478882133960724,-0.14517951011657715,-0.1462746411561966,0.011513352394104004,0.03244104981422424,-4.123372554779053,-10.0,2.364882707595825,7,15,,,,,,,,,
-0.14444854855537415,-0.1467307060956955,-0.14397722482681274,-0.14494064450263977,0.01180046796798706,0.033196479082107544,-10.0,-5.485653400421143,2.3624463081359863,8,17,,,,,,,,,
,,,,,,,,,9,19,-0.14505580067634583,-0.14326518774032593,-0.14635902643203735,-0.14614848792552948,0.010882019996643066,0.03278547525405884,-8.936628341674805,-10.0,2.324302911758423
-0.14324475824832916,-0.14558365941047668,-0.14279404282569885,-0.14362995326519012,0.012193650007247925,0.034276723861694336,-10.0,-10.0,2.3600382804870605,9,19,,,,,,,,,
-0.14205744862556458,-0.1444445252418518,-0.14163073897361755,-0.14234218001365662,0.012701928615570068,0.035696178674697876,-10.0,-10.0,2.357661247253418,10,21,,,,,,,,,
