valid/r2_observ,valid/r2_observ/early,valid/r2_observ/middle,valid/r2_observ/late,valid/r2_latent,valid/r2_latent/early,valid/r2_latent/middle,valid/r2_latent/late,valid/loss,epoch,step,train/r2_observ,train/r2_observ/early,train/r2_observ/middle,train/r2_observ/late,train/r2_latent,train/r2_latent/early,train/r2_latent/middle,train/r2_latent/late,train/loss
-0.11919064819812775,-0.12342335283756256,-0.11393924057483673,-0.12162281572818756,0.011686520650982857,0.03518771380186081,0.011174440383911133,-4.582185745239258,1.0013346672058105,0,0,,,,,,,,,
-0.11425083875656128,-0.11751945316791534,-0.10950877517461777,-0.11714482307434082,0.011584610678255558,0.03490074351429939,0.011403809301555157,-9.737112045288086,0.9909011721611023,1,1,,,,,,,,,
-0.10932918637990952,-0.11157491058111191,-0.10512731224298477,-0.11271510273218155,0.011486444622278214,0.03465452417731285,0.01100251730531454,-10.0,0.9805987477302551,2,2,,,,,,,,,
-0.10435767471790314,-0.10549299418926239,-0.10074188560247421,-0.10827972739934921,0.011428894475102425,0.03453615680336952,0.00998056773096323,-10.0,0.9703165888786316,3,3,,,,,,,,,
-0.0992710217833519,-0.09917279332876205,-0.09630675613880157,-0.1037910208106041,0.011429080739617348,0.03457837924361229,0.010672280564904213,-10.0,0.9599461555480957,4,4,,,,,,,,,
-0.09400059282779694,-0.09250291436910629,-0.09177546948194504,-0.0992010235786438,0.011459896340966225,0.034704480320215225,0.009829724207520485,-7.545767784118652,0.9493700861930847,5,5,,,,,,,,,
-0.08847005665302277,-0.08536174148321152,-0.08709567785263062,-0.09445532411336899,0.011477894149720669,0.034804973751306534,0.008588233031332493,-6.508111476898193,0.9384617805480957,6,6,,,,,,,,,
-0.08259301632642746,-0.07761549204587936,-0.08220608532428741,-0.0894896611571312,0.01144882570952177,0.034794773906469345,0.008053787983953953,-6.548425197601318,0.9270864725112915,7,7,,,,,,,,,
-0.07627233117818832,-0.06912382692098618,-0.07703285664319992,-0.08422549068927765,0.01137959212064743,0.03469075262546539,0.007209395058453083,-10.0,0.915108323097229,8,8,,,,,,,,,
-0.0694139376282692,-0.05977581813931465,-0.0714917704463005,-0.0785725936293602,0.011318136937916279,0.03461312875151634,0.006140484474599361,-10.0,0.9024059176445007,9,9,,,,,,,,,
-0.061952948570251465,-0.04956425353884697,-0.06548906862735748,-0.0724283829331398,0.011290299706161022,0.034639228135347366,0.00498052965849638,-10.0,0.888896107673645,10,10,,,,,,,,,
-0.053904272615909576,-0.03872973844408989,-0.058924637734889984,-0.0656798705458641,0.01133782509714365,0.03489295393228531,0.0036195486318320036,-6.890843868255615,0.8745743036270142,11,11,,,,,,,,,
