valid/r2_observ,valid/r2_observ/early,valid/r2_observ/middle,valid/r2_observ/late,valid/r2_latent,valid/r2_latent/early,valid/r2_latent/middle,valid/r2_latent/late,valid/loss,epoch,step,train/r2_observ,train/r2_observ/early,train/r2_observ/middle,train/r2_observ/late,train/r2_latent,train/r2_latent/early,train/r2_latent/middle,train/r2_latent/late,train/loss
-0.19184236228466034,-0.19916923344135284,-0.1870240867137909,-0.19078382849693298,0.0015626668464392424,0.005353439133614302,-10.0,-10.0,1.0152391195297241,0,0,,,,,,,,,
-0.1904706209897995,-0.1974918246269226,-0.18583159148693085,-0.18954531848430634,0.00226328382268548,0.007639658637344837,-10.0,-10.0,1.0126430988311768,1,1,,,,,,,,,
-0.18911056220531464,-0.19583436846733093,-0.18464674055576324,-0.1883135735988617,0.003618264105170965,0.011841833591461182,-2.139838933944702,-0.7523239850997925,1.010079264640808,2,2,,,,,,,,,
-0.18776926398277283,-0.19420365989208221,-0.18347708880901337,-0.18709561228752136,0.0057946681044995785,0.018176769837737083,-1.6193221807479858,-10.0,1.0075441598892212,3,3,,,,,,,,,
-0.1864510029554367,-0.19260355830192566,-0.18232755362987518,-0.1858959048986435,0.007585978601127863,0.023138845339417458,-1.3433858156204224,-10.0,1.0050352811813354,4,4,,,,,,,,,
-0.18515489995479584,-0.1910325288772583,-0.18119747936725616,-0.18471376597881317,0.0085296630859375,0.025740111246705055,-9.081085205078125,-2.0219309329986572,1.0025486946105957,5,5,,,,,,,,,
-0.18387596309185028,-0.1894850879907608,-0.1800820678472519,-0.18354463577270508,0.009520554915070534,0.028363442048430443,-4.176504611968994,-2.653778076171875,1.000082015991211,6,6,,,,,,,,,
-0.18260931968688965,-0.18795588612556458,-0.17897649109363556,-0.18238405883312225,0.010292482562363148,0.03047541342675686,-10.0,-10.0,0.9976328015327454,7,7,,,,,,,,,
-0.1813507080078125,-0.1864391565322876,-0.17787747085094452,-0.1812288761138916,0.010983431711792946,0.03251662477850914,-10.0,-10.0,0.9951986074447632,8,8,,,,,,,,,
-0.1800975650548935,-0.18493124842643738,-0.17678265273571014,-0.1800769418478012,0.01204614620655775,0.035624947398900986,0.7455846667289734,-10.0,0.9927773475646973,9,9,,,,,,,,,
-0.17884695529937744,-0.18342654407024384,-0.1756906658411026,-0.1789269894361496,0.01362607441842556,0.040054190903902054,-10.0,-10.0,0.9903656244277954,10,10,,,,,,,,,
-0.17759642004966736,-0.18192028999328613,-0.17460034787654877,-0.1777779906988144,0.015254032798111439,0.04442107677459717,-10.0,-10.0,0.9879602193832397,11,11,,,,,,,,,
-0.17634281516075134,-0.1804041564464569,-0.1735110729932785,-0.17662930488586426,0.016095543280243874,0.04656919464468956,-2.881634473800659,-3.686628818511963,0.9855574369430542,12,12,,,,,,,,,
-0.1750829964876175,-0.17887015640735626,-0.17242227494716644,-0.1754804104566574,0.01598205603659153,0.04618419334292412,-10.0,-10.0,0.983154296875,13,13,,,,,,,,,
-0.17381346225738525,-0.17730917036533356,-0.17133329808712006,-0.17433080077171326,0.015395092777907848,0.04455376788973808,-0.18650734424591064,-10.0,0.9807464480400085,14,14,,,,,,,,,
-0.1725303828716278,-0.1757107377052307,-0.1702440083026886,-0.17318014800548553,0.014763236045837402,0.04280805587768555,-4.150664806365967,-10.0,0.978330135345459,15,15,,,,,,,,,
-0.171229287981987,-0.17406223714351654,-0.1691538542509079,-0.17202822864055634,0.01428133249282837,0.04147864505648613,-2.6082828044891357,-10.0,0.9759024381637573,16,16,,,,,,,,,
-0.16990604996681213,-0.17235249280929565,-0.16806258261203766,-0.17087458074092865,0.013992535881698132,0.04069291427731514,-0.6348116397857666,-10.0,0.9734611511230469,17,17,,,,,,,,,
-0.1685565710067749,-0.170569509267807,-0.1669698804616928,-0.16971904039382935,0.013891756534576416,0.04044685512781143,-1.3051341772079468,-10.0,0.9710053205490112,18,18,,,,,,,,,
,,,,,,,,,19,19,-0.16532957553863525,-0.1620900183916092,-0.16542698442935944,-0.16884897649288177,0.01254210527986288,0.03819744661450386,-0.3507915437221527,-10.0,0.974663496017456
-0.16717790067195892,-0.16870540380477905,-0.16587550938129425,-0.16856136918067932,0.01395483035594225,0.04067723825573921,-10.0,-10.0,0.9685360193252563,19,19,,,,,,,,,
-0.16576819121837616,-0.16675478219985962,-0.16477924585342407,-0.1674012541770935,0.014175212010741234,0.0413699634373188,-10.0,-10.0,0.9660557508468628,20,20,,,,,,,,,
-0.16432611644268036,-0.1647137999534607,-0.1636808216571808,-0.1662386804819107,0.014534294605255127,0.04247475787997246,-10.0,-10.0,0.9635672569274902,21,21,,,,,,,,,
-0.16285286843776703,-0.16258636116981506,-0.16258011758327484,-0.16507326066493988,0.015029561705887318,0.043984901160001755,-10.0,-5.11476993560791,0.9610751867294312,22,22,,,,,,,,,
-0.161355122923851,-0.16039124131202698,-0.16147689521312714,-0.16390495002269745,0.01565617322921753,0.045883096754550934,-10.0,-4.598238468170166,0.9585882425308228,23,23,,,,,,,,,
-0.1598432958126068,-0.158158078789711,-0.16037103533744812,-0.16273349523544312,0.016407787799835205,0.04814556986093521,-10.0,-10.0,0.9561145901679993,24,24,,,,,,,,,
-0.15832851827144623,-0.1559193730354309,-0.15926232933998108,-0.1615588515996933,0.017269134521484375,0.05072443559765816,-6.585350036621094,-7.003901481628418,0.9536598920822144,25,25,,,,,,,,,
-0.15682494640350342,-0.15371523797512054,-0.1581507921218872,-0.16038089990615845,0.018221843987703323,0.053560901433229446,-1.0254379510879517,-10.0,0.9512282609939575,26,26,,,,,,,,,
-0.15534336864948273,-0.15157659351825714,-0.15703627467155457,-0.15919959545135498,0.019238591194152832,0.056572772562503815,-4.995811462402344,-10.0,0.9488189816474915,27,27,,,,,,,,,
-0.15388663113117218,-0.14951160550117493,-0.15591883659362793,-0.15801486372947693,0.02029407024383545,0.0596805103123188,-1.086177110671997,-10.0,0.9464269876480103,28,28,,,,,,,,,
-0.15244807302951813,-0.14750158786773682,-0.15479829907417297,-0.1568266749382019,0.02135946787893772,0.06279834359884262,-10.0,-3.8486647605895996,0.9440433382987976,29,29,,,,,,,,,
-0.15101835131645203,-0.1455196738243103,-0.15367481112480164,-0.15563514828681946,0.022414935752749443,0.06585850566625595,0.24795004725456238,-3.7259819507598877,0.9416624307632446,30,30,,,,,,,,,
