valid/r2_observ,valid/r2_observ/early,valid/r2_observ/middle,valid/r2_observ/late,valid/r2_latent,valid/r2_latent/early,valid/r2_latent/middle,valid/r2_latent/late,valid/num_points,valid/loss,epoch,step,train/r2_observ,train/r2_observ/early,train/r2_observ/middle,train/r2_observ/late,train/r2_latent,train/r2_latent/early,train/r2_latent/middle,train/r2_latent/late,train/num_points,train/loss
-0.0010093391174450517,0.026341164484620094,-0.048245251178741455,0.01969764195382595,0.05975267291069031,0.16235686838626862,0.04879661276936531,0.15294666588306427,5.0,0.6551406979560852,0,0,,,,,,,,,,
-0.27517157793045044,0.04466770961880684,-0.4066131114959717,-0.4763976037502289,0.06083941459655762,0.19689232110977173,0.05339639633893967,0.13031865656375885,5.0,0.47241610288619995,1,1,,,,,,,,,,
-1.1909245252609253,-0.07820386439561844,-1.213991403579712,-2.314513683319092,0.06096918135881424,0.22905734181404114,0.05215034633874893,0.09763259440660477,5.0,0.3218447268009186,2,2,,,,,,,,,,
-4.4449334144592285,-0.3807874321937561,-3.292250871658325,-9.666145324707031,0.060036249458789825,0.26479917764663696,0.05030231550335884,0.07238231599330902,5.0,0.17944440245628357,3,3,,,,,,,,,,
-21.74199867248535,-1.0100902318954468,-9.57824420928955,-56.593299865722656,0.0610831193625927,0.3041406571865082,0.054457973688840866,0.06246204301714897,5.0,0.09959898144006729,4,4,,,,,,,,,,
-85.05931091308594,-1.835567831993103,-23.417089462280273,-239.6661834716797,0.0631813257932663,0.33259356021881104,0.06106417626142502,0.05981636792421341,5.0,0.07056362181901932,5,5,,,,,,,,,,
-63.044517517089844,-1.4949613809585571,-18.4668025970459,-175.8477325439453,0.06340917199850082,0.33972814679145813,0.06408505141735077,0.05892791599035263,5.0,0.04770633205771446,6,6,,,,,,,,,,
-17.715984344482422,-0.8562064170837402,-8.476405143737793,-45.28893280029297,0.06339464336633682,0.3380940556526184,0.06576041132211685,0.05985746532678604,5.0,0.0380341112613678,7,7,,,,,,,,,,
-5.155858039855957,-0.47593241930007935,-4.057461738586426,-11.237695693969727,0.06523936986923218,0.3388276696205139,0.06910602748394012,0.06321869045495987,5.0,0.034421294927597046,8,8,,,,,,,,,,
-2.6299901008605957,-0.35917094349861145,-2.7523133754730225,-4.910338878631592,0.06880587339401245,0.34653130173683167,0.07395710051059723,0.06656281650066376,5.0,0.032325197011232376,9,9,,,,,,,,,,
-1.7115809917449951,-0.27267691493034363,-2.1206398010253906,-2.8150527477264404,0.07313592731952667,0.3547540307044983,0.07684613019227982,0.06851024180650711,5.0,0.026571694761514664,10,10,,,,,,,,,,
-1.4169050455093384,-0.2689758241176605,-1.8868188858032227,-2.1514859199523926,0.07656087726354599,0.3582587242126465,0.07644110172986984,0.06891776621341705,5.0,0.020006675273180008,11,11,,,,,,,,,,
-1.1928962469100952,-0.2962045669555664,-1.6644058227539062,-1.660922646522522,0.07795319706201553,0.3545520603656769,0.07368075847625732,0.06930402666330338,5.0,0.01499476470053196,12,12,,,,,,,,,,
-0.8811637759208679,-0.23615483939647675,-1.2894150018692017,-1.1469122171401978,0.07750263810157776,0.34541404247283936,0.06968925893306732,0.07011730968952179,5.0,0.003499156329780817,13,13,,,,,,,,,,
-0.636086642742157,-0.13814716041088104,-0.9512636065483093,-0.8409525156021118,0.07610448449850082,0.3349609375,0.0653654932975769,0.07095678895711899,5.0,-0.003990330267697573,14,14,,,,,,,,,,
-0.4778088927268982,-0.05800684168934822,-0.7416949272155762,-0.652657687664032,0.07523056864738464,0.3285764157772064,0.06136471778154373,0.0715804398059845,5.0,-0.006627979688346386,15,15,,,,,,,,,,
-0.3769831657409668,-0.007438731379806995,-0.6252301335334778,-0.5139809846878052,0.07557055354118347,0.32929515838623047,0.058400653302669525,0.07176938652992249,5.0,-0.006560339592397213,16,16,,,,,,,,,,
-0.3397060036659241,0.016215329989790916,-0.5863646268844604,-0.46262305974960327,0.07678958773612976,0.3370915949344635,0.05724598839879036,0.07154493778944016,5.0,-0.009018611162900925,17,17,,,,,,,,,,
-0.34261247515678406,0.023812342435121536,-0.6034840941429138,-0.46049970388412476,0.07797513902187347,0.3491894006729126,0.05792044475674629,0.07128427177667618,5.0,-0.013214744627475739,18,18,,,,,,,,,,
,,,,,,,,,,19,19,-0.37100932002067566,-0.002910459181293845,-0.6182354688644409,-0.5045428276062012,0.06992436945438385,0.31656980514526367,0.04703172668814659,0.057909201830625534,5.0,-0.08881662040948868
-0.3284493386745453,0.03611486032605171,-0.6127111315727234,-0.41823649406433105,0.07794763892889023,0.36000585556030273,0.05916791036725044,0.07223813980817795,5.0,-0.015203528106212616,19,19,,,,,,,,,,
-0.2565469443798065,0.08453931659460068,-0.5492722988128662,-0.31170448660850525,0.07609470933675766,0.3642504811286926,0.059798263013362885,0.07581929862499237,5.0,-0.019098766148090363,20,20,,,,,,,,,,
-0.20563392341136932,0.12192665040493011,-0.49877142906188965,-0.24579568207263947,0.07337778061628342,0.3648539185523987,0.06008510664105415,0.08070152252912521,5.0,-0.020495831966400146,21,21,,,,,,,,,,
-0.1982569545507431,0.1266394704580307,-0.500623345375061,-0.22547253966331482,0.07093432545661926,0.36604544520378113,0.06053413078188896,0.08510445058345795,5.0,-0.022737901657819748,22,22,,,,,,,,,,
-0.22973735630512238,0.09745965152978897,-0.5555278658866882,-0.23466558754444122,0.06893280148506165,0.3693942129611969,0.06074625998735428,0.08802715688943863,5.0,-0.02514824829995632,23,23,,,,,,,,,,
