valid/r2_observ,valid/r2_observ/early,valid/r2_observ/middle,valid/r2_observ/late,valid/r2_latent,valid/r2_latent/early,valid/r2_latent/middle,valid/r2_latent/late,valid/loss,epoch,step,train/r2_observ,train/r2_observ/early,train/r2_observ/middle,train/r2_observ/late,train/r2_latent,train/r2_latent/early,train/r2_latent/middle,train/r2_latent/late,train/loss
-0.10917508602142334,-0.11573251336812973,-0.11032156646251678,-0.10145507752895355,0.009670494124293327,0.027266506105661392,0.023081526160240173,-10.0,2.2518465518951416,0,1,,,,,,,,,
-0.10282113403081894,-0.10809965431690216,-0.10478633642196655,-0.0957321971654892,0.01093210931867361,0.030875157564878464,0.024048371240496635,-10.0,2.2412092685699463,1,3,,,,,,,,,
-0.09522636234760284,-0.09855775535106659,-0.09839878231287003,-0.08916109055280685,0.01139471773058176,0.032503481954336166,0.0197784174233675,-10.0,2.2289276123046875,2,5,,,,,,,,,
-0.08539970219135284,-0.08561728894710541,-0.09045499563217163,-0.08104120939970016,0.011251864954829216,0.03258524835109711,0.01004121731966734,-10.0,2.213721990585327,3,7,,,,,,,,,
-0.07238443940877914,-0.06826447695493698,-0.08001457154750824,-0.07047104090452194,0.010415065102279186,0.030914306640625,0.00564903998747468,-10.0,2.1944706439971924,4,9,,,,,,,,,
-0.05659842491149902,-0.05000724643468857,-0.06562817096710205,-0.05616815760731697,0.009334634058177471,0.028993645682930946,0.001544507103972137,-0.19958369433879852,2.171288251876831,5,11,,,,,,,,,
-0.03911157324910164,-0.03726450726389885,-0.044953182339668274,-0.03653239831328392,0.009783261455595493,0.03247620910406113,0.00194659479893744,-0.000392767193261534,2.1446762084960938,6,13,,,,,,,,,
-0.017139071598649025,-0.02098436839878559,-0.01763814501464367,-0.014060379937291145,0.013267053291201591,0.04712434485554695,0.0031109529081732035,0.0020974897779524326,2.114980459213257,7,15,,,,,,,,,
-0.011636652983725071,-0.0015239184722304344,-0.01587316021323204,-0.022808250039815903,0.023534979671239853,0.07211934030056,0.02996068261563778,0.027731770649552345,2.106442451477051,8,17,,,,,,,,,
,,,,,,,,,9,19,-0.0019995318725705147,0.016021015122532845,-0.011506461538374424,-0.012319276109337807,0.02630043774843216,0.07957898080348969,0.06402038782835007,0.06353642046451569,2.0753395557403564
0.0024710344150662422,0.017251240089535713,-0.006276479922235012,-0.008763552643358707,0.028551960363984108,0.07958628237247467,0.09578222036361694,0.10320615768432617,2.092174530029297,9,19,,,,,,,,,
0.001850535860285163,0.009680216200649738,-0.004688947461545467,-0.002720433520153165,0.026459280401468277,0.07689084857702255,0.03584146872162819,0.042520370334386826,2.0922691822052,10,21,,,,,,,,,
0.002045699395239353,0.00940154492855072,-0.004612837452441454,-0.0016711592907086015,0.026930952444672585,0.07884975522756577,0.01760394498705864,0.02220277674496174,2.091745615005493,11,23,,,,,,,,,
0.006461416836827993,0.019789183512330055,-0.0031688851304352283,-0.0014251482207328081,0.03018711507320404,0.08700500428676605,0.010145938023924828,0.014485391788184643,2.0868349075317383,12,25,,,,,,,,,
0.01185483206063509,0.03540826588869095,-0.0025942432694137096,-0.00359911797568202,0.03496747091412544,0.09825751185417175,0.009756726212799549,0.013099019415676594,2.081667900085449,13,27,,,,,,,,,
0.01545675378292799,0.04850565642118454,-0.0036763499956578016,-0.006819398142397404,0.039183471351861954,0.10832007229328156,0.019745489582419395,0.0170324444770813,2.079355001449585,14,29,,,,,,,,,
0.01960684545338154,0.05780317261815071,-0.0030860661063343287,-0.005050357431173325,0.04094186797738075,0.11382702738046646,0.023197736591100693,0.014427396468818188,2.0765295028686523,15,31,,,,,,,,,
0.02378050424158573,0.06672465801239014,-0.0028027838561683893,-0.0021723376121371984,0.04203890636563301,0.1174609512090683,0.021490372717380524,0.011460318230092525,2.072897434234619,16,33,,,,,,,,,
0.026947101578116417,0.07595890015363693,-0.003926203586161137,-0.001511336537078023,0.043426331132650375,0.12098541110754013,0.01683730259537697,0.009076192043721676,2.0697524547576904,17,35,,,,,,,,,
0.03059426322579384,0.08656647801399231,-0.00458412105217576,-0.0015147423837333918,0.04480776563286781,0.12445421516895294,0.009968535043299198,0.004844052717089653,2.06606125831604,18,37,,,,,,,,,
,,,,,,,,,19,39,0.03341881185770035,0.10637620836496353,-0.002901389030739665,-0.003273202106356621,0.04328104853630066,0.1329738348722458,0.012565077282488346,0.003561564488336444,2.0496323108673096
0.03565041348338127,0.09954080730676651,-0.0039060446433722973,-0.0012114787241443992,0.0463099367916584,0.1287115514278412,0.005738590843975544,0.0022642891854047775,2.061000108718872,19,39,,,,,,,,,
0.04167366772890091,0.11464369297027588,-0.0025029510725289583,-0.0011745649389922619,0.04824623838067055,0.1345396488904953,0.007302730344235897,0.005666719749569893,2.055044651031494,20,41,,,,,,,,,
0.04695718735456467,0.12944424152374268,-0.0019262563437223434,-0.0023792986758053303,0.05067504569888115,0.14193487167358398,0.00924124475568533,0.009681741707026958,2.049916982650757,21,43,,,,,,,,,
0.05151917785406113,0.14270621538162231,-0.0019658117089420557,-0.0034090292174369097,0.05339609459042549,0.1501975953578949,0.011163823306560516,0.009011584334075451,2.0457611083984375,22,45,,,,,,,,,
0.05673987790942192,0.1563313603401184,-0.001714540645480156,-0.0028960430063307285,0.05806358903646469,0.1637391746044159,0.01652940735220909,0.013487527146935463,2.041012763977051,23,47,,,,,,,,,
0.06280791014432907,0.1720132827758789,-0.0015812104102224112,-0.0018551588291302323,0.06518718600273132,0.1839938759803772,0.02400968410074711,0.022056950256228447,2.0353946685791016,24,49,,,,,,,,,
0.06931237131357193,0.1891598403453827,-0.0012372398050501943,-0.0014067834708839655,0.07442822307348251,0.20982757210731506,0.039348553866147995,0.04406062886118889,2.0299150943756104,25,51,,,,,,,,,
0.07712866365909576,0.20903638005256653,0.00026652574888430536,-0.0014775126473978162,0.08675123006105423,0.24286408722400665,0.06209831312298775,0.05959837883710861,2.023183584213257,26,53,,,,,,,,,
0.08602739870548248,0.22954745590686798,0.004134625196456909,-0.0016153693431988358,0.10212062299251556,0.2802583873271942,0.09490661323070526,0.07363609969615936,2.015385866165161,27,55,,,,,,,,,
0.0963665172457695,0.2515633702278137,0.010462846606969833,-0.001652852282859385,0.11979874223470688,0.31660595536231995,0.14085882902145386,0.09456639736890793,2.006465196609497,28,57,,,,,,,,,
,,,,,,,,,29,59,0.10137046873569489,0.27335184812545776,0.016083788126707077,-8.66472691996023e-06,0.11908154934644699,0.3231821060180664,0.1668245643377304,0.09523876011371613,1.989561915397644
0.10906706005334854,0.275287389755249,0.020926546305418015,-0.000786350283306092,0.1394125074148178,0.34851229190826416,0.2013208419084549,0.12295106798410416,1.995612382888794,29,59,,,,,,,,,
0.12427560240030289,0.2959178388118744,0.03914451599121094,0.003242958802729845,0.1665954738855362,0.3807137906551361,0.30280888080596924,0.17739391326904297,1.9823055267333984,30,61,,,,,,,,,
0.1420314908027649,0.30809083580970764,0.06526252627372742,0.017508232966065407,0.2135263979434967,0.4170733094215393,0.44250115752220154,0.276247501373291,1.9653098583221436,31,63,,,,,,,,,
0.1629130095243454,0.32107001543045044,0.0922253280878067,0.040944669395685196,0.26656076312065125,0.44357889890670776,0.5692380666732788,0.38332903385162354,1.945183515548706,32,65,,,,,,,,,
0.1853133738040924,0.33392950892448425,0.11520038545131683,0.07515186816453934,0.3316290080547333,0.46308860182762146,0.6836531162261963,0.5274931788444519,1.923710584640503,33,67,,,,,,,,,
