valid/r2_observ,valid/r2_observ/early,valid/r2_observ/middle,valid/r2_observ/late,valid/r2_latent,valid/r2_latent/early,valid/r2_latent/middle,valid/r2_latent/late,valid/loss,epoch,step,train/r2_observ,train/r2_observ/early,train/r2_observ/middle,train/r2_observ/late,train/r2_latent,train/r2_latent/early,train/r2_latent/middle,train/r2_latent/late,train/loss
-0.1845349669456482,-0.18516097962856293,-0.18593642115592957,-0.18410104513168335,0.001353967236354947,0.004825496580451727,-0.44793882966041565,-0.6126735806465149,1.156631588935852,0,0,,,,,,,,,
-0.1829119324684143,-0.18273724615573883,-0.1847168505191803,-0.18289527297019958,0.0011826634872704744,0.004126787185668945,-0.13604357838630676,-10.0,1.152888298034668,1,1,,,,,,,,,
-0.1812996119260788,-0.18032635748386383,-0.1835065335035324,-0.18169943988323212,0.0011753797298297286,0.003976095002144575,-0.051172565668821335,-10.0,1.1492111682891846,2,2,,,,,,,,,
-0.17969439923763275,-0.1779201179742813,-0.182304248213768,-0.180512472987175,0.0012508392101153731,0.004113876726478338,0.0031456470023840666,-10.0,1.145592451095581,3,3,,,,,,,,,
-0.17809012532234192,-0.17550426721572876,-0.18110738694667816,-0.17933271825313568,0.0013792276149615645,0.004440569784492254,-0.0031901239417493343,-10.0,1.1420215368270874,4,4,,,,,,,,,
-0.17648158967494965,-0.17306864261627197,-0.17991332709789276,-0.17815785109996796,0.0015596390003338456,0.004945814609527588,0.00055270193843171,-1.8970314264297485,1.1384892463684082,5,5,,,,,,,,,
-0.17486508190631866,-0.17060521245002747,-0.1787203699350357,-0.17698657512664795,0.0018237590556964278,0.005712985992431641,-0.00715559720993042,-10.0,1.134986162185669,6,6,,,,,,,,,
-0.17323918640613556,-0.16811008751392365,-0.17752858996391296,-0.17581862211227417,0.00222170352935791,0.006868266966193914,-0.0035777329467236996,-10.0,1.131505012512207,7,7,,,,,,,,,
-0.17160454392433167,-0.16558396816253662,-0.1763387769460678,-0.17465443909168243,0.0027792216278612614,0.008459222503006458,-0.0031017542351037264,-10.0,1.1280393600463867,8,8,,,,,,,,,
-0.16996406018733978,-0.1630338430404663,-0.17515204846858978,-0.17349471151828766,0.0034359812270849943,0.010306990705430508,-0.0011425138218328357,-10.0,1.124586582183838,9,9,,,,,,,,,
