valid/r2_observ,valid/r2_observ/early,valid/r2_observ/middle,valid/r2_observ/late,valid/r2_latent,valid/r2_latent/early,valid/r2_latent/middle,valid/r2_latent/late,valid/num_points,valid/loss,epoch,step,train/r2_observ,train/r2_observ/early,train/r2_observ/middle,train/r2_observ/late,train/r2_latent,train/r2_latent/early,train/r2_latent/middle,train/r2_latent/late,train/num_points,train/loss
-0.12015382945537567,-0.12003234773874283,-0.11875064671039581,-0.12273900210857391,0.0054192147217690945,0.016535025089979172,-10.0,0.21326370537281036,20.0,2.266674518585205,0,1,,,,,,,,,,
-0.11557693779468536,-0.11548391729593277,-0.11420781910419464,-0.11808444559574127,0.009532829746603966,0.028109749779105186,-10.0,0.290446937084198,20.0,2.2583649158477783,1,3,,,,,,,,,,
-0.11075489223003387,-0.11066894233226776,-0.10944043099880219,-0.11318451166152954,0.010944942943751812,0.031837403774261475,-7.058824062347412,-0.3333333432674408,20.0,2.250394821166992,2,5,,,,,,,,,,
-0.10590124130249023,-0.1057831421494484,-0.10467155277729034,-0.10826140642166138,0.011153697967529297,0.03223184868693352,-3.547314405441284,-2.56675386428833,20.0,2.2426607608795166,3,7,,,,,,,,,,
-0.10119147598743439,-0.10093595087528229,-0.10010828077793121,-0.10352469980716705,0.011326770298182964,0.032567739486694336,-4.6836256980896,0.25934216380119324,20.0,2.234975576400757,4,9,,,,,,,,,,
-0.09667680412530899,-0.09611784666776657,-0.09583335369825363,-0.09905662387609482,0.011765698902308941,0.03374528884887695,-10.0,-1.152220368385315,20.0,2.227374315261841,5,11,,,,,,,,,,
-0.09232299774885178,-0.09129829704761505,-0.09181578457355499,-0.09481628239154816,0.01239184569567442,0.03547617048025131,-10.0,nan,20.0,2.219733476638794,6,13,,,,,,,,,,
-0.08843446522951126,-0.08674822747707367,-0.08836408704519272,-0.09113422781229019,0.013169805519282818,0.03760675713419914,-10.0,0.0692548006772995,20.0,2.211970806121826,7,15,,,,,,,,,,
-0.085029236972332,-0.0824265256524086,-0.08551039546728134,-0.0880708321928978,0.01402725838124752,0.039964281022548676,-10.0,-0.7467232942581177,20.0,2.2039384841918945,8,17,,,,,,,,,,
,,,,,,,,,,9,19,-0.08461644500494003,-0.08341774344444275,-0.08313075453042984,-0.08826150000095367,0.012469152919948101,0.0361359529197216,-5.384300231933594,-10.0,20.0,2.2946765422821045
-0.08166448771953583,-0.07783737033605576,-0.08285368978977203,-0.08519971370697021,0.015148898586630821,0.04314985126256943,-10.0,-0.4833333492279053,20.0,2.1953887939453125,9,19,,,,,,,,,,
-0.07852957397699356,-0.07328307628631592,-0.08052106201648712,-0.0826626792550087,0.016885777935385704,0.04810899496078491,-10.0,nan,20.0,2.1863057613372803,10,21,,,,,,,,,,
-0.0762832760810852,-0.06968767195940018,-0.07902663946151733,-0.08101620525121689,0.019113760441541672,0.05454975366592407,-10.0,-0.3719276785850525,20.0,2.177495002746582,11,23,,,,,,,,,,
-0.0758669301867485,-0.06820078194141388,-0.07915116846561432,-0.08117415755987167,0.021726131439208984,0.06219782680273056,-10.0,-10.0,20.0,2.169900894165039,12,25,,,,,,,,,,
-0.0767524316906929,-0.06835833936929703,-0.08028215169906616,-0.08260482549667358,0.023846348747611046,0.06862028688192368,-10.0,0.41874465346336365,20.0,2.1633360385894775,13,27,,,,,,,,,,
-0.07724753022193909,-0.06822426617145538,-0.08097099512815475,-0.08357459306716919,0.024752479046583176,0.07173644006252289,-5.979245662689209,-7.025210380554199,20.0,2.1562740802764893,14,29,,,,,,,,,,
-0.07567159831523895,-0.06610773503780365,-0.07964660972356796,-0.08225071430206299,0.025416791439056396,0.07402271032333374,-10.0,-0.3547566533088684,20.0,2.1476128101348877,15,31,,,,,,,,,,
-0.07392570376396179,-0.0639156624674797,-0.07814400643110275,-0.08062589168548584,0.026886623352766037,0.07842211425304413,-4.333307266235352,-0.9126137495040894,20.0,2.139009475708008,16,33,,,,,,,,,,
-0.07398471981287003,-0.06339700520038605,-0.07850388437509537,-0.08087386935949326,0.029156487435102463,0.08494367450475693,-1.1446484327316284,-0.34798145294189453,20.0,2.131617546081543,17,35,,,,,,,,,,
-0.0763031542301178,-0.06489646434783936,-0.08119633048772812,-0.08358919620513916,0.031580131500959396,0.09199311584234238,-0.002415021415799856,0.3797888159751892,20.0,2.1248362064361572,18,37,,,,,,,,,,
,,,,,,,,,,19,39,-0.08260134607553482,-0.07648547738790512,-0.08232700079679489,-0.09060458093881607,0.030480286106467247,0.08606352657079697,0.01091313362121582,-3.777780532836914,20.0,2.1648855209350586
-0.07918477058410645,-0.06648802012205124,-0.08459465950727463,-0.08723969757556915,0.03373068571090698,0.09840520471334457,0.010332445614039898,-0.1266414374113083,20.0,2.117920160293579,19,39,,,,,,,,,,
-0.07986243814229965,-0.0655253529548645,-0.08597761392593384,-0.0888579860329628,0.03605067729949951,0.1052115187048912,0.02530251070857048,-10.0,20.0,2.1108005046844482,20,41,,,,,,,,,,
-0.07718073576688766,-0.060931820422410965,-0.08444895595312119,-0.08688638359308243,0.03965318202972412,0.11533324420452118,0.03489184379577637,-0.6694242358207703,20.0,2.1028130054473877,21,43,,,,,,,,,,
-0.06930413842201233,-0.04908883199095726,-0.07871323823928833,-0.08081697672605515,0.04813120886683464,0.138734370470047,0.033748745918273926,-1.0023598670959473,20.0,2.0929369926452637,22,45,,,,,,,,,,
-0.058918438851833344,-0.03270985558629036,-0.07120943069458008,-0.07364699989557266,0.06235315650701523,0.1776972860097885,0.04859678074717522,0.05566229671239853,20.0,2.0820460319519043,23,47,,,,,,,,,,
-0.05194978043437004,-0.017370253801345825,-0.06882987171411514,-0.07059641927480698,0.0777837261557579,0.22048988938331604,0.11337916553020477,0.08119939267635345,20.0,2.0709452629089355,24,49,,,,,,,,,,
-0.035305555909872055,0.0056233168579638,-0.05111166834831238,-0.06229344755411148,0.13765376806259155,0.3284927308559418,0.2553929388523102,0.1331711709499359,20.0,2.0570313930511475,25,51,,,,,,,,,,
-0.020373238250613213,0.02157488465309143,-0.03090875782072544,-0.05511801689863205,0.26160672307014465,0.4389323592185974,0.4674805998802185,0.46911805868148804,20.0,2.0475597381591797,26,53,,,,,,,,,,
0.0018210113048553467,0.035711973905563354,-0.004078006837517023,-0.02920857071876526,0.35242709517478943,0.4801264703273773,0.4922579228878021,0.508405327796936,20.0,2.037148952484131,27,55,,,,,,,,,,
-0.03902214765548706,0.03736591339111328,-0.0604938380420208,-0.09924593567848206,0.21051116287708282,0.5016554594039917,0.3559296727180481,0.3028332591056824,20.0,2.032724142074585,28,57,,,,,,,,,,
,,,,,,,,,,29,59,0.0006676494958810508,0.04108579084277153,-0.0016139686340466142,-0.04341704398393631,0.296292245388031,0.46295365691185,0.3120350241661072,0.3935512900352478,20.0,2.098022937774658
0.013520658016204834,0.04545800760388374,0.009620040655136108,-0.01770460046827793,0.3579336106777191,0.47928452491760254,0.40967148542404175,0.3529861867427826,20.0,2.026667594909668,29,59,,,,,,,,,,
-0.031104564666748047,0.05016496032476425,-0.05135630443692207,-0.09788363426923752,0.17933809757232666,0.470134437084198,0.2806675434112549,0.15964290499687195,20.0,2.0206353664398193,30,61,,,,,,,,,,
-0.017678363248705864,0.05481984466314316,-0.023336488753557205,-0.09119578450918198,0.19474390149116516,0.46177220344543457,0.21473416686058044,0.13924632966518402,20.0,2.015159845352173,31,63,,,,,,,,,,
-0.004387188237160444,0.0529676154255867,-0.004239505622535944,-0.06786192953586578,0.22823815047740936,0.4615035951137543,0.26870620250701904,0.16960081458091736,20.0,2.011742353439331,32,65,,,,,,,,,,
-0.03931967541575432,0.05287105590105057,-0.07260408252477646,-0.1030799001455307,0.13050346076488495,0.41779661178588867,0.2073054015636444,0.19961565732955933,20.0,2.006927967071533,33,67,,,,,,,,,,
-0.011948823928833008,0.0621049590408802,-0.02381165698170662,-0.07993344217538834,0.17114435136318207,0.4437466263771057,0.17222175002098083,0.12598881125450134,20.0,2.000058174133301,34,69,,,,,,,,,,
-0.01806839182972908,0.0658995732665062,-0.04156428202986717,-0.08368492126464844,0.14887231588363647,0.4289768636226654,0.13931232690811157,0.14407891035079956,20.0,1.9947354793548584,35,71,,,,,,,,,,
-0.024840712547302246,0.06725843250751495,-0.056628841906785965,-0.0899076983332634,0.13869544863700867,0.4191543459892273,0.18507453799247742,0.17371690273284912,20.0,1.9910554885864258,36,73,,,,,,,,,,
0.02061852253973484,0.06680741906166077,0.011613398790359497,-0.02031579613685608,0.2976530194282532,0.45496711134910583,0.34442421793937683,0.2666749656200409,20.0,1.9895408153533936,37,75,,,,,,,,,,
-0.024128800258040428,0.07118900120258331,-0.060166168957948685,-0.08778174221515656,0.1410619020462036,0.4207199513912201,0.2159823626279831,0.2217244654893875,20.0,1.9847866296768188,38,77,,,,,,,,,,
,,,,,,,,,,39,79,0.02307058684527874,0.07410377264022827,0.018741143867373466,-0.029283864423632622,0.26731228828430176,0.4616008698940277,0.3464754521846771,0.1677161157131195,20.0,2.0222225189208984
0.019543005153536797,0.08344464749097824,0.014257627539336681,-0.04396365210413933,0.2342919111251831,0.44901663064956665,0.31009888648986816,0.169387087225914,20.0,1.9782874584197998,39,79,,,,,,,,,,
-0.0018621564377099276,0.08563332259654999,-0.02787300944328308,-0.06809552013874054,0.161088228225708,0.43079203367233276,0.1575360745191574,0.15442416071891785,20.0,1.9743092060089111,40,81,,,,,,,,,,
0.0047706845216453075,0.08998483419418335,-0.016189975664019585,-0.06462186574935913,0.17089590430259705,0.4336397647857666,0.16966478526592255,0.15588806569576263,20.0,1.9703452587127686,41,83,,,,,,,,,,
0.011012375354766846,0.09171953797340393,-0.0035265027545392513,-0.06064709275960922,0.18309031426906586,0.43697619438171387,0.2003907859325409,0.16687260568141937,20.0,1.967193841934204,42,85,,,,,,,,,,
-0.017846286296844482,0.08164935559034348,-0.057717908173799515,-0.08151936531066895,0.12628686428070068,0.39255401492118835,0.19622546434402466,0.2592313885688782,20.0,1.9676706790924072,43,87,,,,,,,,,,
0.019975854083895683,0.08971838653087616,0.011682200245559216,-0.04656369611620903,0.20650723576545715,0.4462587833404541,0.2681766152381897,0.16944295167922974,20.0,1.9625511169433594,44,89,,,,,,,,,,
-0.002368199871852994,0.09432734549045563,-0.037999946624040604,-0.06767358630895615,0.13400320708751678,0.403150737285614,0.12603019177913666,0.1819392740726471,20.0,1.957231879234314,45,91,,,,,,,,,,
0.0013047397369518876,0.09852094948291779,-0.03298370912671089,-0.06605126708745956,0.14016926288604736,0.407841295003891,0.12560199201107025,0.1683790534734726,20.0,1.9538910388946533,46,93,,,,,,,,,,
0.015405064448714256,0.10141874849796295,-0.0037973343860358,-0.05669746547937393,0.1792890429496765,0.43742355704307556,0.1990365982055664,0.16906683146953583,20.0,1.9509319067001343,47,95,,,,,,,,,,
0.003846418811008334,0.10341713577508926,-0.028674697503447533,-0.06801825761795044,0.14869795739650726,0.4251337945461273,0.13831472396850586,0.17851856350898743,20.0,1.9474766254425049,48,97,,,,,,,,,,
,,,,,,,,,,49,99,0.002467036247253418,0.09358658641576767,-0.0214241873472929,-0.06685913354158401,0.15281495451927185,0.42838674783706665,0.15522029995918274,0.14866338670253754,20.0,1.9591845273971558
-0.0014204264152795076,0.10297612100839615,-0.03968358039855957,-0.07203210890293121,0.13760243356227875,0.4188383221626282,0.12633016705513,0.22486570477485657,20.0,1.94502854347229,49,99,,,,,,,,,,
