valid/r2_observ,valid/r2_observ/early,valid/r2_observ/middle,valid/r2_observ/late,valid/r2_latent,valid/r2_latent/early,valid/r2_latent/middle,valid/r2_latent/late,valid/num_points,valid/loss,epoch,step,train/r2_observ,train/r2_observ/early,train/r2_observ/middle,train/r2_observ/late,train/r2_latent,train/r2_latent/early,train/r2_latent/middle,train/r2_latent/late,train/num_points,train/loss
-0.18225614726543427,-0.1710495948791504,-0.1843279004096985,-0.1921476572751999,0.056842587888240814,0.1500367969274521,0.1005198210477829,0.13419055938720703,20.0,2.276763916015625,0,1,,,,,,,,,,
-0.16798055171966553,-0.15940724313259125,-0.1706688106060028,-0.17428652942180634,0.04914693161845207,0.13220736384391785,0.086698517203331,0.1277344822883606,20.0,2.257908344268799,1,3,,,,,,,,,,
-0.15751603245735168,-0.15035177767276764,-0.1611132025718689,-0.16132108867168427,0.037537120282649994,0.10871289670467377,0.06300946325063705,0.09634290635585785,20.0,2.2442808151245117,2,5,,,,,,,,,,
-0.15084271132946014,-0.14409314095973969,-0.15518194437026978,-0.15349695086479187,0.021639129146933556,0.08177578449249268,0.03774331137537956,0.0637647733092308,20.0,2.2341418266296387,3,7,,,,,,,,,,
-0.14936187863349915,-0.14034388959407806,-0.15233229100704193,-0.1562948226928711,0.012788216583430767,0.059822022914886475,0.026814937591552734,0.06196960061788559,20.0,2.2259716987609863,4,9,,,,,,,,,,
-0.151154562830925,-0.13819937407970428,-0.15139006078243256,-0.16571417450904846,0.038536250591278076,0.05950300022959709,0.05851626396179199,0.1132388561964035,20.0,2.21864652633667,5,11,,,,,,,,,,
-0.15230713784694672,-0.13684672117233276,-0.15063194930553436,-0.17185674607753754,0.08634482324123383,0.09282861649990082,0.12231072038412094,0.1695687621831894,20.0,2.211674928665161,6,13,,,,,,,,,,
-0.15228967368602753,-0.1358134150505066,-0.14968439936637878,-0.17399755120277405,0.13588300347328186,0.14882460236549377,0.17898482084274292,0.20590278506278992,20.0,2.2051079273223877,7,15,,,,,,,,,,
-0.15195928514003754,-0.13490043580532074,-0.14891833066940308,-0.1747599095106125,0.17932561039924622,0.2088567018508911,0.22044280171394348,0.22894339263439178,20.0,2.199171304702759,8,17,,,,,,,,,,
,,,,,,,,,,9,19,-0.15240438282489777,-0.13593143224716187,-0.15167556703090668,-0.17326700687408447,0.16478601098060608,0.1968313753604889,0.185048446059227,0.1962480992078781,20.0,2.2413971424102783
-0.15160875022411346,-0.13399027287960052,-0.1483827829360962,-0.17517714202404022,0.21382996439933777,0.26188981533050537,0.2497296780347824,0.2450084388256073,20.0,2.1939139366149902,9,19,,,,,,,,,,
-0.1523023098707199,-0.13303951919078827,-0.14868305623531342,-0.17808528244495392,0.23738303780555725,0.3069199323654175,0.2713523507118225,0.25403571128845215,20.0,2.1891696453094482,10,21,,,,,,,,,,
-0.15422558784484863,-0.13204894959926605,-0.149956613779068,-0.18393495678901672,0.25193890929222107,0.3446609377861023,0.2881830334663391,0.2592129111289978,20.0,2.184715747833252,11,23,,,,,,,,,,
-0.1581483781337738,-0.13116444647312164,-0.15272961556911469,-0.1944776028394699,0.25867998600006104,0.37602919340133667,0.3009481132030487,0.2622418999671936,20.0,2.180372953414917,12,25,,,,,,,,,,
-0.16391432285308838,-0.13047178089618683,-0.15706637501716614,-0.2090226709842682,0.25942206382751465,0.40061530470848083,0.30915459990501404,0.2641688585281372,20.0,2.176248550415039,13,27,,,,,,,,,,
-0.17182613909244537,-0.13008812069892883,-0.1632494032382965,-0.2281004637479782,0.25495168566703796,0.4190147817134857,0.3126439154148102,0.2633618116378784,20.0,2.1724259853363037,14,29,,,,,,,,,,
-0.1814006268978119,-0.12996256351470947,-0.1709458827972412,-0.2505686283111572,0.24675364792346954,0.43160557746887207,0.3115372657775879,0.2594326138496399,20.0,2.1689515113830566,15,31,,,,,,,,,,
-0.18837614357471466,-0.12933143973350525,-0.17708049714565277,-0.2669176757335663,0.23644721508026123,0.4383819103240967,0.30587637424468994,0.25084665417671204,20.0,2.165663242340088,16,33,,,,,,,,,,
-0.19222664833068848,-0.12790094316005707,-0.1806611567735672,-0.2769257128238678,0.22241386771202087,0.439845472574234,0.29576167464256287,0.23698416352272034,20.0,2.162353992462158,17,35,,,,,,,,,,
-0.1948564350605011,-0.12557780742645264,-0.1820402592420578,-0.2865307033061981,0.2023332566022873,0.436851441860199,0.28065717220306396,0.216577410697937,20.0,2.15895938873291,18,37,,,,,,,,,,
,,,,,,,,,,19,39,-0.20737893879413605,-0.12960529327392578,-0.19251690804958344,-0.31717240810394287,0.1830134242773056,0.403548926115036,0.2422010600566864,0.1813964545726776,20.0,2.234405755996704
-0.20100820064544678,-0.12263375520706177,-0.1828494817018509,-0.30912670493125916,0.17524664103984833,0.4293150305747986,0.2600831985473633,0.19133329391479492,20.0,2.155524730682373,19,39,,,,,,,,,,
-0.21938224136829376,-0.11986400932073593,-0.18624566495418549,-0.36878594756126404,0.1455385684967041,0.41911381483078003,0.2367202788591385,0.16781261563301086,20.0,2.152106761932373,20,41,,,,,,,,,,
-0.25998035073280334,-0.11717100441455841,-0.19174830615520477,-0.4992741048336029,0.11785601079463959,0.4065832495689392,0.2115318477153778,0.14792071282863617,20.0,2.148653507232666,21,43,,,,,,,,,,
-0.3523527681827545,-0.11481666564941406,-0.20091457664966583,-0.7960948348045349,0.0948835238814354,0.3930050730705261,0.18675845861434937,0.13326415419578552,20.0,2.145163059234619,22,45,,,,,,,,,,
-0.5668163299560547,-0.11250904947519302,-0.21319429576396942,-1.492586612701416,0.07682538032531738,0.37858161330223083,0.16363666951656342,0.12052291631698608,20.0,2.141650438308716,23,47,,,,,,,,,,
-1.0658607482910156,-0.1104116216301918,-0.22955703735351562,-3.124314069747925,0.0632445216178894,0.3645694851875305,0.143816739320755,0.10970163345336914,20.0,2.138108491897583,24,49,,,,,,,,,,
-2.3749911785125732,-0.1080506443977356,-0.2501378059387207,-7.427794456481934,0.05241646617650986,0.34958839416503906,0.12632399797439575,0.09904357045888901,20.0,2.134463310241699,25,51,,,,,,,,,,
-5.833693981170654,-0.10560798645019531,-0.2762499451637268,-18.826322555541992,0.04371855780482292,0.33513912558555603,0.11169414222240448,0.08760952949523926,20.0,2.1307549476623535,26,53,,,,,,,,,,
-17.259721755981445,-0.10290416330099106,-0.3139481246471405,-56.53116989135742,0.03569396585226059,0.3201502859592438,0.09791038930416107,0.07447528839111328,20.0,2.1269898414611816,27,55,,,,,,,,,,
-55.57866668701172,-0.10030786693096161,-0.364809513092041,-183.05406188964844,0.029188593849539757,0.3056601881980896,0.08655528724193573,0.06290894746780396,20.0,2.123192071914673,28,57,,,,,,,,,,
,,,,,,,,,,29,59,-6038.70947265625,-0.09800378233194351,-0.720023512840271,-18640.451171875,0.02679034136235714,0.2692663371562958,0.0786767452955246,0.05093952268362045,20.0,2.124065637588501
-171.4567108154297,-0.09783321619033813,-0.42575758695602417,-565.7507934570312,0.024473726749420166,0.29316246509552,0.07856681197881699,0.053694963455200195,20.0,2.1193339824676514,29,59,,,,,,,,,,
-510.9354553222656,-0.09559231251478195,-0.49699634313583374,-1686.992919921875,0.021121840924024582,0.28254133462905884,0.07305826991796494,0.046730540692806244,20.0,2.115426540374756,30,61,,,,,,,,,,
-2082.208984375,-0.09311994910240173,-0.6173601150512695,-6876.7275390625,0.017742037773132324,0.27234864234924316,0.06718604266643524,0.03982514142990112,20.0,2.1115102767944336,31,63,,,,,,,,,,
-8316.1171875,-0.0904880166053772,-0.7674413919448853,-27466.58203125,0.01541397999972105,0.26297348737716675,0.0629216656088829,0.03480865806341171,20.0,2.1075308322906494,32,65,,,,,,,,,,
-49208.70703125,-0.08777948468923569,-1.022302508354187,-162528.125,0.013235867023468018,0.2547365427017212,0.05862263962626457,0.030305564403533936,20.0,2.1035382747650146,33,67,,,,,,,,,,
-446602.84375,-0.08504489064216614,-1.4495266675949097,-1475034.375,0.011498948559165001,0.24767494201660156,0.054945074021816254,0.027080198749899864,20.0,2.099472761154175,34,69,,,,,,,,,,
-4377175.0,-0.08243317902088165,-2.039498805999756,-14456718.0,0.010322908870875835,0.2422206699848175,0.05238630622625351,0.024855434894561768,20.0,2.0953099727630615,35,71,,,,,,,,,,
-50349008.0,-0.07959989458322525,-2.9107706546783447,-166288944.0,0.00955742597579956,0.23780874907970428,0.050628505647182465,0.023528894409537315,20.0,2.091078519821167,36,73,,,,,,,,,,
-1314887040.0,-0.07670830935239792,-4.659692287445068,-4342681088.0,0.008726021274924278,0.23457710444927216,0.04848555848002434,0.021792709827423096,20.0,2.0868592262268066,37,75,,,,,,,,,,
-66991108096.0,-0.0739612728357315,-8.215045928955078,-221250666496.0,0.007996141910552979,0.2324037253856659,0.04641523212194443,0.02023450657725334,20.0,2.082653522491455,38,77,,,,,,,,,,
,,,,,,,,,,39,79,-2.539219239881933e+16,-0.08170460909605026,-57.318572998046875,-8.108883651959194e+16,0.008518418297171593,0.200009286403656,0.04167443513870239,0.022119244560599327,20.0,2.1274867057800293
-1723923824640.0,-0.07173525542020798,-12.52489948272705,-5693572120576.0,0.007710576057434082,0.2322741448879242,0.045911651104688644,0.019136687740683556,20.0,2.0783026218414307,39,79,,,,,,,,,,
